fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.2066115860111457,0.2666666595141093,0.0399999991059303,0.0076687120221143,0.0614617941684501,0.1006944444444444,0.2142857142857142,0.3431843986557235,0.4031007825866226,0.0786516934298397,0.2318841132564821,6
0.1983470916748047,0.3866666841506958,0.4799999892711639,0.0092024547190753,0.0332225899759717,0.0972222222222222,0.1589861751152073,0.1260552469582531,0.4728681579116703,0.0955056099409467,0.6956522015557772,8
0.2975206690386306,0.1733333357175191,0.4199999868869781,0.0076687120221143,0.0398671093375183,0.0555555555555555,0.380184331797235,0.2768391803607996,0.310077430665955,0.1741572872976239,0.4782608972079512,6
0.2231404958677685,0.1533333349227905,0.1400000005960464,0.1058282208588957,0.0581395344876767,0.1145833333333333,0.2926267281105991,0.5060330599150982,0.3875969214032786,0.1573033707865168,0.217391304347826,5
0.1983470916748047,0.3866666841506958,0.4799999892711639,0.0092024547190753,0.0332225899759717,0.0972222222222222,0.1589861751152073,0.1260552469582531,0.4728681579116703,0.0955056099409467,0.6956522015557772,8
0.2148760409394571,0.1533333349227905,0.3799999952316284,0.0352760750823225,0.0481727554453567,0.0625,0.2211981566820276,0.2466809556912728,0.3488372684449188,0.0730337045165929,0.4347826086956521,7
0.2479339000607325,0.1199999936421712,0.4199999868869781,0.0168711663755171,0.0664451805955151,0.1388888888888889,0.2672811059907834,0.355245531540008,0.5813953710156818,0.1460674097029011,0.3623188405797101,8
0.3140495788952535,0.3933333444595337,0.1400000005960464,0.013803680981595,0.1079734235110869,0.0833333333333333,0.3732718894009216,0.397468484066363,0.2558139165242512,0.1629213429568858,0.188405824744183,5
0.23140495079608,0.126666673819224,0.4099999964237213,0.010736195587673,0.0714285732107701,0.0520833333333333,0.3133640552995391,0.4819071991739855,0.5426357180573219,0.140449437532532,0.2898550724637681,6
0.2644628099173554,0.1133333333333333,0.3199999928474426,0.1288343558282208,0.0614617941684501,0.1909722222222222,0.5506912442396313,0.5060330599150982,0.4108527131782945,0.1573033707865168,0.3478260316710541,6
0.2561983549890439,0.1066666630903879,0.3499999940395355,0.0061349693251533,0.0714285732107701,0.1180555555555555,0.3225806451612903,0.355245531540008,0.5658915098323378,0.1235955042785473,0.2898550724637681,6
0.2644628099173554,0.1333333341280619,0.3899999856948852,0.1242331259089744,0.0697674402762885,0.1076388888888889,0.3110599078341013,0.5422200535404953,0.5116279956906341,0.1741572872976239,0.3623188405797101,6
0.2975206690386306,0.126666673819224,0.4799999892711639,0.0076687120221143,0.0631229209147418,0.0555555555555555,0.2903225806451613,0.258745683548101,0.3643411296282627,0.1516853986161478,0.5217391857202502,6
0.2809917197739782,0.1599999952316284,0.3600000143051147,0.0214723926380368,0.0398671093375183,0.125,0.2488479262672811,0.2104939620658756,0.2945735694826111,0.2752808868215325,0.6231884334398352,7
0.3884297520661157,0.1066666630903879,0.3899999856948852,0.1503067426154949,0.0581395344876767,0.0659722222222222,0.3133640552995391,0.6206264047197037,0.3720930602199347,0.1741572872976239,0.2898550724637681,6
0.3719008422094928,0.0400000003973642,0.3400000035762787,0.0076687120221143,0.0548172748069034,0.0208333333333333,0.0944700460829493,0.3793713922811206,0.5813953710156818,0.1011235988541935,0.3188405520674111,6
0.2975206690386306,0.1133333333333333,0.3600000143051147,0.0222392630723356,0.0681063135299967,0.1041666666666666,0.216589861751152,0.2949326771734981,0.3643411296282627,0.1235955042785473,0.4057971290920091,6
0.1983470916748047,0.0266666648785273,0.3400000035762787,0.013803680981595,0.0598006674221583,0.1458333333333333,0.2557603686635945,0.4095296169506474,0.5426357180573219,0.1629213429568858,0.144927536231884,6
0.1652892719615589,0.126666673819224,0.2000000029802322,0.2200920216144959,0.0581395344876767,0.0729166666666666,0.3986175115207373,0.5482524174689094,0.5038758802783582,0.0842696656002087,0.3188405520674111,5
0.2892562141103192,0.1333333341280619,0.4300000071525574,0.0168711663755171,0.117940196365217,0.0694444444444444,0.2695852534562212,0.2044615981374615,0.3643411296282627,0.1123595431949315,0.6956522015557772,5
0.2231404958677685,0.2066666571299235,0.2300000041723251,0.0736196333645311,0.0697674402762885,0.0833333333333333,0.3294930875576037,0.3793713922811206,0.4031007825866226,0.0730337045165929,0.2898550724637681,5
0.2644628099173554,0.1666666754086812,0.3199999928474426,0.0092024547190753,0.0730896999570618,0.1284722222222222,0.304147465437788,0.2104939620658756,0.3178295460782309,0.0337078658382544,0.4637680882992951,6
0.2892562141103192,0.1066666630903879,0.3899999856948852,0.2661043061800529,0.0797342193186085,0.1527777777777778,0.3294930875576037,0.7714103381222501,0.3798449908116066,0.0786516934298397,0.086956577024598,5
0.2892562141103192,0.1066666630903879,0.3899999856948852,0.2661043061800529,0.0797342193186085,0.1527777777777778,0.3294930875576037,0.7714103381222501,0.3798449908116066,0.0786516934298397,0.086956577024598,5
0.2396694057243914,0.10000000278155,0.3899999856948852,0.0291411042944785,0.2707641293044106,0.2152777777777778,0.3502304147465437,0.397468484066363,0.302325500074283,0.0786516934298397,0.20289849543917,6
0.2396694057243914,0.1066666630903879,0.3899999856948852,0.0352760750823225,0.2724252374861327,0.2152777777777778,0.347926267281106,0.397468484066363,0.2945735694826111,0.0674157323462239,0.20289849543917,6
0.2644628099173554,0.1533333349227905,0.2599999904632568,0.104294479990298,0.0996677712150586,0.09375,0.3548387096774194,0.5000006959866841,0.3178295460782309,0.134831465362163,0.2608695928601251,6
0.23140495079608,0.1066666630903879,0.270000010728836,0.012269938284634,0.0797342193186085,0.1111111111111111,0.336405529953917,0.3793713922811206,0.3875969214032786,0.1910112372944864,0.217391304347826,6
0.2396694057243914,0.10000000278155,0.2599999904632568,0.012269938284634,0.0847176057456735,0.1111111111111111,0.3410138248847926,0.3793713922811206,0.4031007825866226,0.1910112372944864,0.217391304347826,6
0.2975206690386306,0.0666666714350382,0.3100000023841858,0.012269938284634,0.0813953460649002,0.1284722222222222,0.3709677419354839,0.3612778954684221,0.3410853378532468,0.1741572872976239,0.2898550724637681,7
0.1983470916748047,0.2466666587193806,0.2599999904632568,0.0582822100516477,0.0897009983609285,0.2152777777777778,0.4608294930875576,0.4155619808790615,0.4263565743616385,0.1685393151272549,0.2608695928601251,4
0.1983470916748047,0.2533333388964335,0.25,0.0582822100516477,0.0946843847879935,0.2118055555555555,0.4631336405529954,0.4095296169506474,0.4108527131782945,0.1685393151272549,0.2608695928601251,5
0.2644628099173554,0.1533333349227905,0.2599999904632568,0.104294479990298,0.0996677712150586,0.09375,0.3548387096774194,0.5000006959866841,0.3178295460782309,0.134831465362163,0.2608695928601251,6
0.2561983549890439,0.0733333317438761,0.3499999940395355,0.0674846625766871,0.0963455177224751,0.1076388888888889,0.3317972350230415,0.4758748352455714,0.4961239496866862,0.1460674097029011,0.2608695928601251,5
0.2809917197739782,0.0733333317438761,0.3100000023841858,0.0153374236785561,0.0880398654264469,0.1041666666666666,0.3847926267281106,0.2768391803607996,0.4883720190950142,0.1235955042785473,0.5362318564152372,6
0.23140495079608,0.1133333333333333,0.2899999916553497,0.0076687120221143,0.0980066506569567,0.1319444444444444,0.271889400921659,0.258745683548101,0.4806200885033422,0.2022471816352244,0.4347826086956521,7
0.1983470916748047,0.0533333309491475,0.3300000131130218,0.0076687120221143,0.0797342193186085,0.0694444444444444,0.1751152073732718,0.2346198228069883,0.4651162273199983,0.134831465362163,0.4202897997869961,7
0.2148760409394571,0.0666666714350382,0.3499999940395355,0.0061349693251533,0.0598006674221583,0.1319444444444444,0.2350230414746544,0.2406521867354024,0.4573642967283263,0.0730337045165929,0.4202897997869961,6
0.2479339000607325,0.0800000019868214,0.5899999737739563,0.0046012266281923,0.229235880200649,0.1284722222222222,0.2903225806451613,0.355245531540008,0.2558139165242512,0.0898876377705777,0.15942034514054,6
0.2561983549890439,0.1133333333333333,0.3499999940395355,0.010736195587673,0.0498338883798383,0.0972222222222222,0.4262672811059907,0.2225586899227038,0.3178295460782309,0.1685393151272549,0.4347826086956521,6
0.2809917197739782,0.0866666622956593,0.3400000035762787,0.1733128775848201,0.056478407741385,0.125,0.4769585253456221,0.5482524174689094,0.2868216388909391,0.1573033707865168,0.2318841132564821,6
0.1818181818181818,0.0733333317438761,0.2599999904632568,0.1809815892412618,0.0647840538492234,0.1701388888888889,0.3248847926267281,0.6085652718354192,0.4496123661366544,0.0786516934298397,0.130434727323228,6
0.23140495079608,0.1999999968210856,0.1500000059604644,0.061349691788843,0.0581395344876767,0.0833333333333333,0.1658986175115207,0.3612778954684221,0.302325500074283,0.0898876377705777,0.3188405520674111,6
0.2975206690386306,0.0800000019868214,0.3600000143051147,0.0092024547190753,0.0481727554453567,0.1493055555555555,0.2419354838709677,0.331123265771439,0.4961239496866862,0.0674157323462239,0.275362263555112,6
0.2479339000607325,0.0933333325386047,0.2399999946355819,0.0659509217080894,0.137873754449857,0.1006944444444444,0.2695852534562212,0.4819071991739855,0.2403100553409073,0.134831465362163,0.086956577024598,6
0.1818181818181818,0.0733333317438761,0.2599999904632568,0.1809815892412618,0.0647840538492234,0.1701388888888889,0.3248847926267281,0.6085652718354192,0.4496123661366544,0.0786516934298397,0.130434727323228,6
0.2644628099173554,0.2599999992052714,0.0700000002980232,0.0076687120221143,0.0431893690182917,0.0555555555555555,0.3341013824884792,0.2346198228069883,0.2325581247492353,0.0674157323462239,0.3623188405797101,5
0.23140495079608,0.1999999968210856,0.1500000059604644,0.061349691788843,0.0581395344876767,0.0833333333333333,0.1658986175115207,0.3612778954684221,0.302325500074283,0.0898876377705777,0.3188405520674111,6
0.2809917197739782,0.1066666630903879,0.270000010728836,0.012269938284634,0.0481727554453567,0.1041666666666666,0.2672811059907834,0.3371520347273094,0.3333334072615748,0.134831465362163,0.3333333609760671,6
0.1983470916748047,0.179999996026357,0.0299999993294477,0.0092024547190753,0.0913621312954101,0.0972222222222222,0.2626728110599078,0.3793713922811206,0.3875969214032786,0.1797752929537484,0.15942034514054,5
0.2148760409394571,0.1199999936421712,0.2399999946355819,0.0889570566774146,0.0514950151261301,0.0902777777777777,0.271889400921659,0.192400465253177,0.3875969214032786,0.1516853986161478,0.6666667219521343,7
0.2396694057243914,0.1133333333333333,0.1299999952316284,0.0092024547190753,0.0531561480606117,0.2777777777777778,0.3870967741935484,0.2949326771734981,0.3255814766699029,0.1123595431949315,0.2608695928601251,5
0.2396694057243914,0.10000000278155,0.3100000023841858,0.0230061335066344,0.0614617941684501,0.1006944444444444,0.2073732718894009,0.331123265771439,0.4728681579116703,0.2359550481431939,0.3913043201833531,8
0.2975206690386306,0.1066666630903879,0.2899999916553497,0.1457055273231553,0.0681063135299967,0.0694444444444444,0.228110599078341,0.5482524174689094,0.3178295460782309,0.0730337045165929,0.217391304347826,5
0.1983470916748047,0.126666673819224,0.4300000071525574,0.110429450778142,0.0780730925723167,0.1631944444444444,0.5483870967741935,0.5120618288709685,0.2945735694826111,0.1629213429568858,0.144927536231884,6
0.2479339000607325,0.1466666746139526,0.2300000041723251,0.061349691788843,0.0863787386801551,0.171875,0.5357142857142857,0.5241265567277967,0.4651162273199983,0.2134831594617179,0.217391304347826,5
0.1818181818181818,0.126666673819224,0.2800000011920929,0.0644171808394917,0.0897009983609285,0.1041666666666666,0.4493087557603686,0.5603135503531939,0.751938028853069,0.2752808868215325,0.2898550724637681,5
0.3966942464024567,0.10000000278155,0.4600000083446502,0.0061349693251533,0.0747508328915434,0.0277777777777777,0.152073732718894,0.4215907498349319,0.1782946106075315,0.1516853986161478,0.15942034514054,6
0.2396694057243914,0.10000000278155,0.3100000023841858,0.0230061335066344,0.0614617941684501,0.1006944444444444,0.2073732718894009,0.331123265771439,0.4728681579116703,0.2359550481431939,0.3913043201833531,8
0.2975206690386306,0.1066666630903879,0.2899999916553497,0.1457055273231553,0.0681063135299967,0.0694444444444444,0.228110599078341,0.5482524174689094,0.3178295460782309,0.0730337045165929,0.217391304347826,5
0.2727272648456668,0.0666666714350382,0.3600000143051147,0.012269938284634,0.056478407741385,0.1041666666666666,0.1866359447004608,0.1622422405836503,0.4186046437699665,0.0842696656002087,0.6811593926471212,7
0.2644628099173554,0.1599999952316284,0.3400000035762787,0.010736195587673,0.0548172748069034,0.0659722222222222,0.1451612903225806,0.2466809556912728,0.4573642967283263,0.2415730203135629,0.5797101449275363,7
0.2975206690386306,0.0666666714350382,0.3000000119209289,0.1257668740910255,0.0913621312954101,0.0868055555555555,0.2235023041474654,0.5422200535404953,0.1705426800158596,0.1910112372944864,0.188405824744183,5
0.2396694057243914,0.3066666809717814,0.2800000011920929,0.0736196333645311,0.0847176057456735,0.0694444444444444,0.228110599078341,0.4698424713171573,0.4263565743616385,0.0842696656002087,0.144927536231884,5
0.2479339000607325,0.0933333325386047,0.3100000023841858,0.012269938284634,0.0730896999570618,0.1145833333333333,0.2488479262672811,0.3492167625841376,0.5193799262823061,0.3089887533295021,0.3768116494883661,6
0.2727272648456668,0.0800000019868214,0.3400000035762787,0.2361963190184049,0.0681063135299967,0.1736111111111111,0.3686635944700461,0.6869716230146277,0.3798449908116066,0.2134831594617179,0.173913015835527,6
0.2727272648456668,0.1733333357175191,0.2000000029802322,0.0843558267581682,0.0897009983609285,0.1597222222222222,0.3640552995391705,0.4517489745044586,0.3488372684449188,0.1123595431949315,0.2898550724637681,5
0.2892562141103192,0.0933333325386047,0.3000000119209289,0.1165644142525327,0.0631229209147418,0.1423611111111111,0.4631336405529954,0.5723746832374783,0.4728681579116703,0.134831465362163,0.217391304347826,6
0.2727272648456668,0.2333333381017049,0.6100000143051147,0.1717791440296758,0.0598006674221583,0.1840277777777778,0.3433179723502304,0.6206264047197037,0.302325500074283,0.1292134764489163,0.101449247719585,5
0.2727272648456668,0.2399999984105428,0.6200000047683716,0.1717791440296758,0.0581395344876767,0.1770833333333333,0.336405529953917,0.6266587686481178,0.310077430665955,0.134831465362163,0.101449247719585,6
0.2809917197739782,0.2066666571299235,0.6299999952316284,0.1595092024539877,0.0581395344876767,0.1875,0.3456221198156682,0.6206264047197037,0.2868216388909391,0.1235955042785473,0.101449247719585,6
0.2479339000607325,0.1133333333333333,0.3100000023841858,0.1947852789990009,0.0681063135299967,0.2361111111111111,0.4516129032258064,0.6085652718354192,0.3875969214032786,0.1460674097029011,0.246376783951469,6
0.2727272648456668,0.2333333381017049,0.6100000143051147,0.1717791440296758,0.0598006674221583,0.1840277777777778,0.3433179723502304,0.6206264047197037,0.302325500074283,0.1292134764489163,0.101449247719585,5
0.2727272648456668,0.2399999984105428,0.6200000047683716,0.1717791440296758,0.0581395344876767,0.1770833333333333,0.336405529953917,0.6266587686481178,0.310077430665955,0.134831465362163,0.101449247719585,6
0.2809917197739782,0.2066666571299235,0.6299999952316284,0.1595092024539877,0.0581395344876767,0.1875,0.3456221198156682,0.6206264047197037,0.2868216388909391,0.1235955042785473,0.101449247719585,6
0.1900826367464932,0.126666673819224,0.4300000071525574,0.1058282208588957,0.0664451805955151,0.2222222222222222,0.5460829493087558,0.5180941927993826,0.310077430665955,0.140449437532532,0.144927536231884,5
0.2561983549890439,0.1066666630903879,0.3300000131130218,0.0168711663755171,0.0431893690182917,0.1597222222222222,0.2995391705069124,0.1743069684404785,0.4186046437699665,0.1011235988541935,0.6666667219521343,7
0.2561983549890439,0.0866666622956593,0.3300000131130218,0.0184049072441147,0.0415282422719999,0.1631944444444444,0.2995391705069124,0.1682746045120643,0.4108527131782945,0.1067415710245625,0.6666667219521343,7
0.3057851239669421,0.0600000011920928,0.3199999928474426,0.0168711663755171,0.0514950151261301,0.1736111111111111,0.3271889400921659,0.2708068164323854,0.3798449908116066,0.1235955042785473,0.5072463768115941,7
0.2727272648456668,0.1199999936421712,0.2899999916553497,0.1809815892412618,0.0581395344876767,0.2118055555555555,0.5391705069124424,0.5904717750227206,0.2480619859325792,0.1123595431949315,0.173913015835527,6
0.1818181818181818,0.1733333357175191,0.6600000262260437,0.2346625708363539,0.0614617941684501,0.0868055555555555,0.3640552995391705,0.6507846293892304,0.3255814766699029,0.1573033707865168,0.115942056628241,6
0.3966942464024567,0.1233333237965901,0.3600000143051147,0.0092024547190753,0.0415282422719999,0.0486111111111111,0.1705069124423963,0.2527133196196869,0.1782946106075315,0.0786516934298397,0.4927535679029381,7
0.4958677843582531,0.1866666762034098,0.4600000083446502,0.151840490797546,0.0481727554453567,0.0104166666666666,0.1774193548387097,0.5120618288709685,0.1317830270574997,0.0449438269218702,0.3043478813724241,4
0.1818181818181818,0.1733333357175191,0.6600000262260437,0.2346625708363539,0.0614617941684501,0.0868055555555555,0.3640552995391705,0.6507846293892304,0.3255814766699029,0.1573033707865168,0.115942056628241,6
0.2975206690386306,0.1133333333333333,0.3700000047683716,0.1978527607361963,0.0847176057456735,0.1770833333333333,0.4285714285714285,0.6266587686481178,0.2170542635658914,0.1235955042785473,0.15942034514054,5
0.2727272648456668,0.0266666648785273,0.3199999928474426,0.1380368156667136,0.0747508328915434,0.21875,0.3594470046082949,0.5482524174689094,0.527131856873978,0.1067415710245625,0.20289849543917,5
0.1818181818181818,0.0866666622956593,0.2399999946355819,0.1763803739489222,0.0681063135299967,0.1875,0.3640552995391705,0.596500543978591,0.4806200885033422,0.0955056099409467,0.20289849543917,5
0.3057851239669421,0.1500000047683715,0.4000000059604645,0.2806748407750041,0.0830564789993818,0.1493055555555555,0.3778801843317972,0.7774427020506642,0.2093023329742194,0.134831465362163,0.144927536231884,5
0.2975206690386306,0.1133333333333333,0.3700000047683716,0.1978527607361963,0.0847176057456735,0.1770833333333333,0.4285714285714285,0.6266587686481178,0.2170542635658914,0.1235955042785473,0.15942034514054,5
0.2892562141103192,0.0333333301544189,0.3199999928474426,0.2116564358670287,0.0697674402762885,0.1145833333333333,0.2373271889400921,0.6206264047197037,0.3720930602199347,0.0730337045165929,0.173913015835527,6
0.2727272648456668,0.0266666648785273,0.3199999928474426,0.1380368156667136,0.0747508328915434,0.21875,0.3594470046082949,0.5482524174689094,0.527131856873978,0.1067415710245625,0.20289849543917,5
0.2727272648456668,0.10000000278155,0.3499999940395355,0.2438650306748466,0.0514950151261301,0.2048611111111111,0.380184331797235,0.7171298476841544,0.3410853378532468,0.2078651538055934,0.15942034514054,6
0.2727272648456668,0.10000000278155,0.3499999940395355,0.2438650306748466,0.0514950151261301,0.2048611111111111,0.380184331797235,0.7171298476841544,0.3410853378532468,0.2078651538055934,0.15942034514054,6
0.2561983549890439,0.1666666754086812,0.2800000011920929,0.010736195587673,0.0697674402762885,0.125,0.4170506912442396,0.3371520347273094,0.4263565743616385,0.2134831594617179,0.3333333609760671,5
0.2231404958677685,0.0600000011920928,0.5400000214576721,0.1211656441717791,0.1212624622341802,0.21875,0.3617511520737327,0.5301553256836671,0.1317830270574997,0.0955056099409467,0.115942056628241,6
0.2809917197739782,0.126666673819224,0.4600000083446502,0.2783742331288343,0.0714285732107701,0.1527777777777778,0.5737327188940092,0.7774427020506642,0.2480619859325792,0.1685393151272549,0.130434727323228,5
0.2809917197739782,0.1533333349227905,0.5,0.1947852789990009,0.0780730925723167,0.2326388888888889,0.4354838709677419,0.6688781262019291,0.2248061941575633,0.140449437532532,0.173913015835527,5
0.2396694057243914,0.2199999976158142,0.3400000035762787,0.1319018375654162,0.0664451805955151,0.0972222222222222,0.3317972350230415,0.5844394110943065,0.3875969214032786,0.1629213429568858,0.15942034514054,5
0.2396694057243914,0.2199999976158142,0.3400000035762787,0.1319018375654162,0.0664451805955151,0.0972222222222222,0.3317972350230415,0.5844394110943065,0.3875969214032786,0.1629213429568858,0.15942034514054,5
0.140495867768595,0.2700000095367431,0.0,0.013803680981595,0.0930232518535119,0.0243055555555555,0.2235023041474654,0.4155619808790615,0.7054264453030372,0.1011235988541935,0.246376783951469,4
0.1818181818181818,0.1533333349227905,0.2399999946355819,0.0414110422134399,0.0531561480606117,0.0833333333333333,0.315668202764977,0.258745683548101,0.4573642967283263,0.1235955042785473,0.4782608972079512,6
0.2644628099173554,0.0400000003973642,0.4000000059604645,0.0168711663755171,0.0431893690182917,0.0520833333333333,0.1820276497695852,0.2406521867354024,0.3643411296282627,0.1123595431949315,0.5507246653238932,6
0.2809917197739782,0.1533333349227905,0.5,0.1947852789990009,0.0780730925723167,0.2326388888888889,0.4354838709677419,0.6688781262019291,0.2248061941575633,0.140449437532532,0.173913015835527,5
0.2892562141103192,0.1599999952316284,0.4799999892711639,0.1947852789990009,0.0847176057456735,0.1944444444444444,0.4377880184331797,0.6688781262019291,0.2480619859325792,0.1573033707865168,0.173913015835527,5
0.1735537268898704,0.1866666762034098,0.0399999991059303,0.0782208559703241,0.0614617941684501,0.0694444444444444,0.1866359447004608,0.3793713922811206,0.3875969214032786,0.1629213429568858,0.3188405520674111,5
0.330578528159906,0.1066666630903879,0.3199999928474426,0.1779141075040665,0.0747508328915434,0.1423611111111111,0.304147465437788,0.6809392590862136,0.2248061941575633,0.1797752929537484,0.115942056628241,5
0.2975206690386306,0.0533333309491475,0.3100000023841858,0.0958588942428308,0.0830564789993818,0.1041666666666666,0.2880184331797235,0.4879359681298558,0.4418604355449824,0.0674157323462239,0.246376783951469,5
0.2561983549890439,0.0733333317438761,0.2800000011920929,0.0674846625766871,0.0813953460649002,0.0451388888888888,0.3225806451612903,0.4879359681298558,0.4418604355449824,0.0786516934298397,0.15942034514054,6
0.2148760409394571,0.0333333301544189,0.4699999988079071,0.0153374236785561,0.137873754449857,0.1354166666666666,0.3502304147465437,0.3431843986557235,0.3798449908116066,0.0786516934298397,0.2608695928601251,6
0.2396694057243914,0.0733333317438761,0.3600000143051147,0.0076687120221143,0.0282392035489066,0.2152777777777778,0.315668202764977,0.2466809556912728,0.4263565743616385,0.1460674097029011,0.4347826086956521,6
0.2975206690386306,0.2066666571299235,0.2300000041723251,0.0981595092024539,0.0398671093375183,0.0972222222222222,0.2764976958525346,0.4155619808790615,0.3255814766699029,0.1123595431949315,0.3623188405797101,5
0.2231404958677685,0.1066666630903879,0.3199999928474426,0.1073619617274933,0.0481727554453567,0.1631944444444444,0.4539170506912442,0.5241265567277967,0.5658915098323378,0.1797752929537484,0.246376783951469,7
0.1900826367464932,0.1466666746139526,0.5600000023841858,0.0337423305569982,0.0581395344876767,0.1597222222222222,0.3986175115207373,0.3190585379146108,0.4496123661366544,0.1966292094648554,0.4202897997869961,7
0.1900826367464932,0.1466666746139526,0.5600000023841858,0.0322085896884005,0.0614617941684501,0.15625,0.4101382488479262,0.3190585379146108,0.4573642967283263,0.1966292094648554,0.4202897997869961,6
0.1570247776252179,0.1199999936421712,0.25,0.1503067426154949,0.0182724245065866,0.0208333333333333,0.1175115207373272,0.4155619808790615,0.5193799262823061,0.0842696656002087,0.3768116494883661,5
0.2231404958677685,0.1066666630903879,0.3199999928474426,0.1073619617274933,0.0481727554453567,0.1631944444444444,0.4539170506912442,0.5241265567277967,0.5658915098323378,0.1797752929537484,0.246376783951469,7
0.2231404958677685,0.2300000079472859,0.4000000059604645,0.1917177972618056,0.0481727554453567,0.2013888888888889,0.5414746543778802,0.6507846293892304,0.3953488519949506,0.1966292094648554,0.144927536231884,5
0.23140495079608,0.1066666630903879,0.270000010728836,0.2331288372812095,0.0431893690182917,0.15625,0.4193548387096774,0.6688781262019291,0.4031007825866226,0.1629213429568858,0.173913015835527,5
0.2479339000607325,0.126666673819224,0.2199999988079071,0.1150306806973884,0.0415282422719999,0.1875,0.4539170506912442,0.5422200535404953,0.3643411296282627,0.1685393151272549,0.130434727323228,5
0.2396694057243914,0.126666673819224,0.3100000023841858,0.2315950890991585,0.0448504957645834,0.1493055555555555,0.3986175115207373,0.6507846293892304,0.4186046437699665,0.1910112372944864,0.2318841132564821,5
0.3636363478731517,0.10000000278155,0.4000000059604645,0.0092024547190753,0.0299003333892933,0.1215277777777777,0.2649769585253456,0.2949326771734981,0.310077430665955,0.0898876377705777,0.3913043201833531,6
0.2727272648456668,0.1933333365122477,0.6700000166893005,0.151840490797546,0.0598006674221583,0.1666666666666666,0.3433179723502304,0.6266587686481178,0.3410853378532468,0.1235955042785473,0.101449247719585,5
0.2479339000607325,0.0733333317438761,0.3600000143051147,0.0199386499410757,0.0431893690182917,0.1006944444444444,0.2073732718894009,0.2768391803607996,0.3333334072615748,0.1797752929537484,0.4057971290920091,7
0.3553719323528699,0.1333333341280619,0.3899999856948852,0.0199386499410757,0.0332225899759717,0.0590277777777777,0.1682027649769585,0.3130261739861967,0.3953488519949506,0.1685393151272549,0.5507246653238932,6
